"","scientific_name","order_name","family_name","genus_name","category","Aquaculture","Climate_Change","Conflict","Crops","Dams_Water","Fire","Fishing","Geo_Event","Hunting","Inv_Disease","Livestock","Logging","Other_Develop","Plantations","Pollution","Rec_Work","Mass.g","functional_group","accepted_spp_name","combined_fn_group","combined_body_mass","phyl_eltonian_ftn_gp"
"3686","Sminthopsis youngsoni","DASYUROMORPHIA","DASYURIDAE","Sminthopsis","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,"Invertivore","Sminthopsis youngsoni","Invertivore",10.1,"Invertivore"
"3687","Sminthopsis bindi","DASYUROMORPHIA","DASYURIDAE","Sminthopsis","NT",0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,16,"Invertivore","Sminthopsis bindi","Invertivore",16,"Invertivore"
"3688","Isoodon macrourus","PERAMELEMORPHIA","PERAMELIDAE","Isoodon","LC",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1600,"Invertivore","Isoodon macrourus","Invertivore",1600,"Invertivore"
"3689","Isoodon obesulus","PERAMELEMORPHIA","PERAMELIDAE","Isoodon","LC",0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,775,"Invertivore","Isoodon obesulus","Invertivore",775,"Invertivore"
"3690","Perameles nasuta","PERAMELEMORPHIA","PERAMELIDAE","Perameles","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,"Invertivore","Perameles nasuta","Invertivore",975,"Invertivore"
"3691","Lasiorhinus latifrons","DIPROTODONTIA","VOMBATIDAE","Lasiorhinus","NT",0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,25500,"Herbivore_terrestrial","Lasiorhinus latifrons","Herbivore_terrestrial",25500,"Herbivore"
"3692","Vombatus ursinus","DIPROTODONTIA","VOMBATIDAE","Vombatus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,"Herbivore_terrestrial","Vombatus ursinus","Herbivore_terrestrial",26000,"Herbivore"
"3693","Trichosurus caninus","DIPROTODONTIA","PHALANGERIDAE","Trichosurus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,"Herbivore_terrestrial","Trichosurus caninus","Herbivore_terrestrial",3500,"Herbivore"
"3694","Aepyprymnus rufescens","DIPROTODONTIA","POTOROIDAE","Aepyprymnus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3250,"Herbivore_terrestrial","Aepyprymnus rufescens","Herbivore_terrestrial",3250,"Herbivore"
"3695","Hypsiprymnodon moschatus","DIPROTODONTIA","HYPSIPRYMNODONTIDAE","Hypsiprymnodon","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,"Invertivore","Hypsiprymnodon moschatus","Invertivore",520,"Invertivore"
"3696","Notamacropus agilis","DIPROTODONTIA","MACROPODIDAE","Notamacropus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,"Herbivore_terrestrial","Notamacropus agilis","Herbivore_terrestrial",15000,"Omnivore"
"3697","Osphranter antilopinus","DIPROTODONTIA","MACROPODIDAE","Osphranter","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27250,"Herbivore_terrestrial","Osphranter antilopinus","Herbivore_terrestrial",27250,"Omnivore"
"3698","Notamacropus dorsalis","DIPROTODONTIA","MACROPODIDAE","Notamacropus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11250,"Herbivore_terrestrial","Notamacropus dorsalis","Herbivore_terrestrial",11250,"Omnivore"
"3699","Macropus fuliginosus","DIPROTODONTIA","MACROPODIDAE","Macropus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,"Herbivore_terrestrial","Macropus fuliginosus","Herbivore_terrestrial",22000,"Herbivore"
"3700","Notamacropus parryi","DIPROTODONTIA","MACROPODIDAE","Notamacropus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500,"Herbivore_terrestrial","Notamacropus parryi","Herbivore_terrestrial",13500,"Omnivore"
"3701","Osphranter robustus","DIPROTODONTIA","MACROPODIDAE","Osphranter","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21262.5,"Herbivore_terrestrial","Osphranter robustus","Herbivore_terrestrial",21262.5,"Omnivore"
"3702","Notamacropus rufogriseus","DIPROTODONTIA","MACROPODIDAE","Notamacropus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16850,"Herbivore_terrestrial","Notamacropus rufogriseus","Herbivore_terrestrial",16850,"Omnivore"
"3703","Osphranter rufus","DIPROTODONTIA","MACROPODIDAE","Osphranter","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46250,"Herbivore_terrestrial","Osphranter rufus","Herbivore_terrestrial",46250,"Omnivore"
"3704","Onychogalea unguifera","DIPROTODONTIA","MACROPODIDAE","Onychogalea","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6650,"Herbivore_terrestrial","Onychogalea unguifera","Herbivore_terrestrial",6650,"Herbivore"
"3705","Petrogale assimilis","DIPROTODONTIA","MACROPODIDAE","Petrogale","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,"Herbivore_terrestrial","Petrogale assimilis","Herbivore_terrestrial",4500,"Herbivore"
"3706","Petrogale brachyotis","DIPROTODONTIA","MACROPODIDAE","Petrogale","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,"Herbivore_terrestrial","Petrogale brachyotis","Herbivore_terrestrial",4050,"Herbivore"
"3707","Thylogale billardierii","DIPROTODONTIA","MACROPODIDAE","Thylogale","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5450,"Herbivore_terrestrial","Thylogale billardierii","Herbivore_terrestrial",5450,"Herbivore"
"3708","Thylogale thetis","DIPROTODONTIA","MACROPODIDAE","Thylogale","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,"Herbivore_terrestrial","Thylogale thetis","Herbivore_terrestrial",5400,"Herbivore"
"3709","Thylogale stigmatica","DIPROTODONTIA","MACROPODIDAE","Thylogale","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600,"Herbivore_terrestrial","Thylogale stigmatica","Herbivore_terrestrial",4600,"Herbivore"
"3710","Wallabia bicolor","DIPROTODONTIA","MACROPODIDAE","Wallabia","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,"Herbivore_terrestrial","Wallabia bicolor","Herbivore_terrestrial",15000,"Herbivore"
"3711","Cercartetus concinnus","DIPROTODONTIA","BURRAMYIDAE","Cercartetus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"Herbivore_terrestrial","Cercartetus concinnus","Herbivore_terrestrial",13,"FruitNectSeed"
"3712","Cercartetus lepidus","DIPROTODONTIA","BURRAMYIDAE","Cercartetus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Herbivore_terrestrial","Cercartetus lepidus","Herbivore_terrestrial",7,"FruitNectSeed"
"3713","Cercartetus nanus","DIPROTODONTIA","BURRAMYIDAE","Cercartetus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"Herbivore_terrestrial","Cercartetus nanus","Herbivore_terrestrial",24,"FruitNectSeed"
"3714","Petauroides volans","DIPROTODONTIA","PSEUDOCHEIRIDAE","Petauroides","VU",0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1300,"Herbivore_terrestrial","Petauroides volans","Herbivore_terrestrial",1300,"Herbivore"
"3715","Petropseudes dahli","DIPROTODONTIA","PSEUDOCHEIRIDAE","Petropseudes","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640,"Herbivore_terrestrial","Petropseudes dahli","Herbivore_terrestrial",1640,"Herbivore"
"3716","Pseudocheirus peregrinus","DIPROTODONTIA","PSEUDOCHEIRIDAE","Pseudocheirus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,"Herbivore_terrestrial","Pseudocheirus peregrinus","Herbivore_terrestrial",900,"Herbivore"
"3717","Pseudochirops coronatus","DIPROTODONTIA","PSEUDOCHEIRIDAE","Pseudochirops","VU",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1500,"Herbivore_terrestrial","Pseudochirops coronatus","Herbivore_terrestrial",1500,"Herbivore"
"3718","Tarsipes rostratus","DIPROTODONTIA","TARSIPEDIDAE","Tarsipes","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Herbivore_terrestrial","Tarsipes rostratus","Herbivore_terrestrial",9,"FruitNectSeed"
"3719","Acrobates pygmaeus","DIPROTODONTIA","ACROBATIDAE","Acrobates","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"Invertivore","Acrobates pygmaeus","Invertivore",12,"Invertivore"
"3720","Trichosurus vulpecula","DIPROTODONTIA","PHALANGERIDAE","Trichosurus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650,"Herbivore_terrestrial","Trichosurus vulpecula","Herbivore_terrestrial",2650,"Herbivore"
"3721","Microgale cowani","AFROSORICIDA","TENRECIDAE","Microgale","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,"Invertivore","Microgale cowani","Invertivore",13.8,"Invertivore"
"3722","Microgale dobsoni","AFROSORICIDA","TENRECIDAE","Microgale","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,"Invertivore","Microgale dobsoni","Invertivore",38,"Invertivore"
"3723","Oryzorictes hova","AFROSORICIDA","TENRECIDAE","Oryzorictes","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,"Invertivore","Oryzorictes hova","Invertivore",36.5,"Invertivore"
"3724","Oryzorictes tetradactylus","AFROSORICIDA","TENRECIDAE","Oryzorictes","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"Invertivore","Oryzorictes tetradactylus","Invertivore",36,"Invertivore"
"3725","Echinops telfairi","AFROSORICIDA","TENRECIDAE","Echinops","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,"Invertivore","Echinops telfairi","Invertivore",180,"Invertivore"
"3726","Hemicentetes semispinosus","AFROSORICIDA","TENRECIDAE","Hemicentetes","LC",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,137.8,"Invertivore","Hemicentetes semispinosus","Invertivore",137.8,"Invertivore"
"3727","Setifer setosus","AFROSORICIDA","TENRECIDAE","Setifer","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,"Vertivore","Setifer setosus","Vertivore",294,"Vertivore"
"3728","Tenrec ecaudatus","AFROSORICIDA","TENRECIDAE","Tenrec","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,"Invertivore","Tenrec ecaudatus","Invertivore",868,"Invertivore"
"3729","Carpitalpa arendsi","AFROSORICIDA","CHRYSOCHLORIDAE","Carpitalpa","VU",0,0,0,1,0,3,0,0,1,0,2,1,2,0,0,0,52.3,"Invertivore","Carpitalpa arendsi","Invertivore",52.3,"Invertivore"
"3730","Huetia leucorhina","AFROSORICIDA","CHRYSOCHLORIDAE","Huetia","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,"Invertivore","Huetia leucorhina","Invertivore",21.2,"Invertivore"
"3731","Chrysochloris asiatica","AFROSORICIDA","CHRYSOCHLORIDAE","Chrysochloris","LC",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,49,"Invertivore","Chrysochloris asiatica","Invertivore",49,"Invertivore"
"3732","Chrysochloris stuhlmanni","AFROSORICIDA","CHRYSOCHLORIDAE","Chrysochloris","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8,"Invertivore","Chrysochloris stuhlmanni","Invertivore",39.8,"Invertivore"
"3733","Atelerix albiventris","EULIPOTYPHLA","ERINACEIDAE","Atelerix","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,"Omnivore","Atelerix albiventris","Omnivore",600,"Omnivore"
"3734","Echinosorex gymnura","EULIPOTYPHLA","ERINACEIDAE","Echinosorex","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,"Omnivore","Echinosorex gymnura","Omnivore",957,"Omnivore"
"3735","Erinaceus amurensis","EULIPOTYPHLA","ERINACEIDAE","Erinaceus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,"Invertivore","Erinaceus amurensis","Invertivore",800,"Invertivore"
"3736","Erinaceus concolor","EULIPOTYPHLA","ERINACEIDAE","Erinaceus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,"Invertivore","Erinaceus concolor","Invertivore",719,"Invertivore"
"3737","Paraechinus aethiopicus","EULIPOTYPHLA","ERINACEIDAE","Paraechinus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,"Omnivore","Paraechinus aethiopicus","Omnivore",188,"Omnivore"
"3738","Hemiechinus auritus","EULIPOTYPHLA","ERINACEIDAE","Hemiechinus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,"Omnivore","Hemiechinus auritus","Omnivore",342,"Omnivore"
"3739","Hemiechinus collaris","EULIPOTYPHLA","ERINACEIDAE","Hemiechinus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,"Omnivore","Hemiechinus collaris","Omnivore",141,"Omnivore"
"3740","Paraechinus micropus","EULIPOTYPHLA","ERINACEIDAE","Paraechinus","LC",0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,171,"Omnivore","Paraechinus micropus","Omnivore",171,"Omnivore"
"3741","Paraechinus hypomelas","EULIPOTYPHLA","ERINACEIDAE","Paraechinus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,"Omnivore","Paraechinus hypomelas","Omnivore",213,"Omnivore"
"3742","Hylomys suillus","EULIPOTYPHLA","ERINACEIDAE","Hylomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.8,"Invertivore","Hylomys suillus","Invertivore",65.8,"Invertivore"
"3743","Mesechinus dauuricus","EULIPOTYPHLA","ERINACEIDAE","Mesechinus","LC",0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,342,"Vertivore","Mesechinus dauuricus","Vertivore",342,"Vertivore"
"3744","Blarinella quadraticauda","EULIPOTYPHLA","SORICIDAE","Blarinella","NT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,"Invertivore","Blarinella quadraticauda","Invertivore",12.5,"Invertivore"
"3745","Chimarrogale himalayica","EULIPOTYPHLA","SORICIDAE","Chimarrogale","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.8,"Aquatic_predator","Chimarrogale himalayica","Aquatic_predator",34.8,"Aquatic_predator"
"3746","Chimarrogale platycephalus","EULIPOTYPHLA","SORICIDAE","Chimarrogale","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,"Aquatic_predator","Chimarrogale platycephalus","Aquatic_predator",32,"Aquatic_predator"
"3747","Chimarrogale styani","EULIPOTYPHLA","SORICIDAE","Chimarrogale","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,"Aquatic_predator","Chimarrogale styani","Aquatic_predator",25.8,"Aquatic_predator"
"3748","Crocidura aleksandrisi","EULIPOTYPHLA","SORICIDAE","Crocidura","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,"Omnivore","Crocidura aleksandrisi","Omnivore",10.7,"Omnivore"
"3749","Crocidura arabica","EULIPOTYPHLA","SORICIDAE","Crocidura","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,"Omnivore","Crocidura arabica","Omnivore",2.8,"Omnivore"
"3750","Crocidura batesi","EULIPOTYPHLA","SORICIDAE","Crocidura","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,"Omnivore","Crocidura batesi","Omnivore",15.5,"Omnivore"
"3751","Crocidura bottegi","EULIPOTYPHLA","SORICIDAE","Crocidura","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,"Omnivore","Crocidura bottegi","Omnivore",3.5,"Omnivore"
"3752","Crocidura buettikoferi","EULIPOTYPHLA","SORICIDAE","Crocidura","LC",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,11,"Omnivore","Crocidura buettikoferi","Omnivore",11,"Omnivore"
"3753","Crocidura pachyura","EULIPOTYPHLA","SORICIDAE","Crocidura","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,"Omnivore","Crocidura pachyura","Omnivore",14.4,"Omnivore"
"3754","Crocidura crossei","EULIPOTYPHLA","SORICIDAE","Crocidura","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,"Omnivore","Crocidura crossei","Omnivore",6.9,"Omnivore"
"3755","Crocidura cyanea","EULIPOTYPHLA","SORICIDAE","Crocidura","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,"Omnivore","Crocidura cyanea","Omnivore",9.4,"Omnivore"
"3756","Crocidura denti","EULIPOTYPHLA","SORICIDAE","Crocidura","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"Omnivore","Crocidura denti","Omnivore",7,"Omnivore"
"3757","Crocidura dsinezumi","EULIPOTYPHLA","SORICIDAE","Crocidura","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,"Omnivore","Crocidura dsinezumi","Omnivore",10.2,"Omnivore"
"3758","Crocidura dolichura","EULIPOTYPHLA","SORICIDAE","Crocidura","LC",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,5.7,"Omnivore","Crocidura dolichura","Omnivore",5.7,"Omnivore"
"3759","Crocidura douceti","EULIPOTYPHLA","SORICIDAE","Crocidura","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,"Omnivore","Crocidura douceti","Omnivore",4.3,"Omnivore"
"3760","Crocidura elongata","EULIPOTYPHLA","SORICIDAE","Crocidura","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,"Omnivore","Crocidura elongata","Omnivore",17.8,"Omnivore"
"3761","Crocidura fuliginosa","EULIPOTYPHLA","SORICIDAE","Crocidura","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"Omnivore","Crocidura fuliginosa","Omnivore",12,"Omnivore"
"3762","Crocidura fulvastra","EULIPOTYPHLA","SORICIDAE","Crocidura","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,"Omnivore","Crocidura fulvastra","Omnivore",12.7,"Omnivore"
"3763","Crocidura fuscomurina","EULIPOTYPHLA","SORICIDAE","Crocidura","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,"Omnivore","Crocidura fuscomurina","Omnivore",3.9,"Omnivore"
"3764","Indopacetus pacificus","ARTIODACTYLA","ZIPHIIDAE","Indopacetus","LC",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2200000,"Aquatic_predator","Indopacetus pacificus","Aquatic_predator",2200000,"Aquatic_predator"
"3765","Pseudantechinus bilarni","DASYUROMORPHIA","DASYURIDAE","Pseudantechinus","LC",0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,27.5,"Invertivore","Pseudantechinus bilarni","Invertivore",27.5,"Invertivore"
"3766","Ailurops ursinus","DIPROTODONTIA","PHALANGERIDAE","Ailurops","VU",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10000,"Herbivore_terrestrial","Ailurops ursinus","Herbivore_terrestrial",10000,"Herbivore"
"3767","Pseudochirulus canescens","DIPROTODONTIA","PSEUDOCHEIRIDAE","Pseudochirulus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,"Herbivore_terrestrial","Pseudochirulus canescens","Herbivore_terrestrial",300,"Herbivore"
"3768","Pseudochirulus forbesi","DIPROTODONTIA","PSEUDOCHEIRIDAE","Pseudochirulus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,"Herbivore_terrestrial","Pseudochirulus forbesi","Herbivore_terrestrial",649,"Herbivore"
"3769","Pseudochirulus mayeri","DIPROTODONTIA","PSEUDOCHEIRIDAE","Pseudochirulus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.8,"Herbivore_terrestrial","Pseudochirulus mayeri","Herbivore_terrestrial",151.8,"Herbivore"
"3770","Pseudochirulus schlegeli","DIPROTODONTIA","PSEUDOCHEIRIDAE","Pseudochirulus","VU",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,274.5,"Herbivore_terrestrial","Pseudochirulus schlegeli","Herbivore_terrestrial",274.5,"Herbivore"
"3771","Leontopithecus chrysomelas","PRIMATES","CALLITRICHIDAE","Leontopithecus","EN",0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,700,"Omnivore","Leontopithecus chrysomelas","Omnivore",700,"Omnivore"
"3772","Saguinus bicolor","PRIMATES","CALLITRICHIDAE","Saguinus","CR",0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,465,"Herbivore_terrestrial","Saguinus bicolor","Herbivore_terrestrial",465,"FruitNectSeed"
"3773","Papio anubis","PRIMATES","CERCOPITHECIDAE","Papio","LC",0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,28329.2,"Omnivore","Papio anubis","Omnivore",28329.2,"Omnivore"
"3774","Piliocolobus parmentieri","PRIMATES","CERCOPITHECIDAE","Piliocolobus","EN",0,0,0,3,0,0,0,0,3,0,0,2,2,0,0,0,NA,NA,NA,"Herbivore_terrestrial",9033.41818181818,"Omnivore"
"3775","Galagoides demidoff","PRIMATES","GALAGIDAE","Galagoides","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.1,"Invertivore","Galagoides demidoff","Invertivore",60.1,"Invertivore"
"3776","Paragalago orinus","PRIMATES","GALAGIDAE","Paragalago","VU",0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,97,"Herbivore_terrestrial","Paragalago orinus","Herbivore_terrestrial",97,"Omnivore"
"3777","Paragalago rondoensis","PRIMATES","GALAGIDAE","Paragalago","EN",0,2,0,1,0,2,0,0,0,0,0,3,2,0,0,0,84.2,"Omnivore","Paragalago rondoensis","Omnivore",84.2,"Omnivore"
"3778","Galagoides thomasi","PRIMATES","GALAGIDAE","Galagoides","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7,"Invertivore","Galagoides thomasi","Invertivore",99.7,"Invertivore"
"3779","Nesoryzomys narboroughi","RODENTIA","CRICETIDAE","Nesoryzomys","VU",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88,"Herbivore_terrestrial","Nesoryzomys narboroughi","Herbivore_terrestrial",88,"Omnivore"
"3780","Nilopegamys plumbeus","RODENTIA","MURIDAE","Nilopegamys","CR",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76,"Aquatic_predator","Nilopegamys plumbeus","Aquatic_predator",76,"Aquatic_predator"
"3781","Dryomys niethammeri","RODENTIA","GLIRIDAE","Dryomys","VU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"Herbivore_terrestrial","Dryomys niethammeri","Herbivore_terrestrial",33,"FruitNectSeed"
"3782","Geoxus annectens","RODENTIA","CRICETIDAE","Geoxus","VU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8,"Invertivore","Geoxus annectens","Invertivore",45.8,"Invertivore"
"3783","Arielulus cuprosus","CHIROPTERA","VESPERTILIONIDAE","Arielulus","VU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,"Invertivore","Arielulus cuprosus","Invertivore",5.5,"Invertivore"
"3784","Arielulus societatis","CHIROPTERA","VESPERTILIONIDAE","Arielulus","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,"Invertivore","Arielulus societatis","Invertivore",4.9,"Invertivore"
"3785","Trachypithecus hatinhensis","PRIMATES","CERCOPITHECIDAE","Trachypithecus","EN",0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,6323.1,"Herbivore_terrestrial","Trachypithecus hatinhensis","Herbivore_terrestrial",6323.1,"Herbivore"
"3786","Ochotona hoffmanni","LAGOMORPHA","OCHOTONIDAE","Ochotona","EN",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.8,"Herbivore_terrestrial","Ochotona hoffmanni","Herbivore_terrestrial",167.8,"Herbivore"
"3787","Equus quagga","PERISSODACTYLA","EQUIDAE","Equus","NT",0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,175000,"Herbivore_terrestrial","Equus quagga","Herbivore_terrestrial",175000,"Herbivore"
"3788","Mazama bororo","ARTIODACTYLA","CERVIDAE","Mazama","VU",0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,25000,"Herbivore_terrestrial","Mazama bororo","Herbivore_terrestrial",25000,"Herbivore"
"3789","Piliocolobus epieni","PRIMATES","CERCOPITHECIDAE","Piliocolobus","CR",0,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0,10301.5,"Herbivore_terrestrial","Piliocolobus epieni","Herbivore_terrestrial",10301.5,"Omnivore"
"3790","Piliocolobus pennantii","PRIMATES","CERCOPITHECIDAE","Piliocolobus","CR",0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,10896,"Herbivore_terrestrial","Piliocolobus pennantii","Herbivore_terrestrial",10896,"Herbivore"
"3791","Piliocolobus preussi","PRIMATES","CERCOPITHECIDAE","Piliocolobus","CR",0,0,1,2,0,0,0,0,3,0,0,2,0,0,0,0,9750,"Herbivore_terrestrial","Piliocolobus preussi","Herbivore_terrestrial",9750,"Herbivore"
"3792","Nesolagus timminsi","LAGOMORPHA","LEPORIDAE","Nesolagus","EN",0,0,0,2,1,0,0,0,3,0,0,2,2,1,0,0,2107.4,"Herbivore_terrestrial","Nesolagus timminsi","Herbivore_terrestrial",2107.4,"Herbivore"
"3793","Praomys degraaffi","RODENTIA","MURIDAE","Praomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,"Herbivore_terrestrial","Praomys degraaffi","Herbivore_terrestrial",45.5,"FruitNectSeed"
"3794","Praomys obscurus","RODENTIA","MURIDAE","Praomys","EN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2,"Herbivore_terrestrial","Praomys obscurus","Herbivore_terrestrial",47.2,"FruitNectSeed"
"3795","Lemniscomys zebra","RODENTIA","MURIDAE","Lemniscomys","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1,"Herbivore_terrestrial","Lemniscomys zebra","Herbivore_terrestrial",36.1,"Herbivore"
"3796","Ochotona alpina","LAGOMORPHA","OCHOTONIDAE","Ochotona","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,"Herbivore_terrestrial","Ochotona alpina","Herbivore_terrestrial",263,"Herbivore"
"3797","Ochotona cansus","LAGOMORPHA","OCHOTONIDAE","Ochotona","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.5,"Herbivore_terrestrial","Ochotona cansus","Herbivore_terrestrial",74.5,"Herbivore"
"3798","Ochotona collaris","LAGOMORPHA","OCHOTONIDAE","Ochotona","LC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,"Herbivore_terrestrial","Ochotona collaris","Herbivore_terrestrial",129,"Herbivore"
