MSW3_ID,Scientific,MSWFamilyLatin,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,ForStrat-Value,Activity-Nocturnal,Activity-Crepuscular,Activity-Diurnal,BodyMass-Value
2378,Hylomyscus carillus,Muridae,10,0,0,0,0,0,60,0,0,30,Ar,1,0,0,21.56
2379,Hyomys goliath,Muridae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,817.5
2380,Hyomys dammermani,Muridae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,932.5
2381,Kadarsanomys sodyi,Muridae,10,0,0,0,0,0,10,0,20,60,Ar,1,0,0,79.09
2382,Komodomys rintjanus,Muridae,10,0,0,0,0,0,10,0,20,60,G,1,0,0,73.85
2383,Lamottemys okuensis,Muridae,10,0,0,0,0,0,10,0,20,60,G,1,0,0,75.89
2384,Leggadina lakedownensis,Muridae,0,0,0,0,0,0,0,0,50,50,G,1,0,0,17.5
2385,Leggadina forresti,Muridae,0,0,0,0,0,0,0,0,50,50,G,1,0,0,20
2386,Lemniscomys linulus,Muridae,10,0,0,0,0,0,0,0,30,60,G,0,0,1,44.45
2387,Lemniscomys mittendorfi,Muridae,10,0,0,0,0,0,0,0,30,60,G,0,0,1,41.85
2388,Lemniscomys rosalia,Muridae,10,0,0,0,0,0,0,0,30,60,G,0,0,1,59.3
2389,Lemniscomys roseveari,Muridae,10,0,0,0,0,0,0,0,30,60,G,0,0,1,44.73
2390,Lemniscomys zebra,Muridae,10,0,0,0,0,0,0,0,30,60,G,0,0,1,41.16
2391,Lemniscomys hoogstraali,Muridae,10,0,0,0,0,0,0,0,30,60,G,0,0,1,44.92
2392,Lemniscomys griselda,Muridae,10,0,0,0,0,0,0,0,30,60,G,0,0,1,58
2393,Lemniscomys striatus,Muridae,10,0,0,0,0,0,0,0,30,60,G,1,1,1,38.13
2394,Lemniscomys barbarus,Muridae,10,0,0,0,0,0,0,0,30,60,G,1,1,1,33.43
2395,Lemniscomys macculus,Muridae,10,0,0,0,0,0,0,0,30,60,G,0,0,1,26.5
2396,Lemniscomys bellieri,Muridae,10,0,0,0,0,0,0,0,30,60,G,0,0,1,46.47
2397,Lenomys meyeri,Muridae,10,0,0,0,0,0,10,0,20,60,S,1,0,0,74.17
2398,Lenothrix canus,Muridae,10,0,0,0,0,0,10,0,20,60,Ar,1,0,0,135
2399,Leopoldamys milleti,Muridae,50,0,0,0,0,0,0,0,0,50,G,1,0,0,336.38
2400,Leopoldamys edwardsi,Muridae,50,0,0,0,0,0,0,0,0,50,G,1,0,0,300
2401,Leopoldamys sabanus,Muridae,50,0,0,0,0,0,0,0,0,50,G,1,0,0,338.33
2402,Leopoldamys siporanus,Muridae,50,0,0,0,0,0,0,0,0,50,G,1,0,0,576
2403,Leopoldamys ciliatus,Muridae,50,0,0,0,0,0,0,0,0,50,G,1,0,0,336.38
2404,Leopoldamys neilli,Muridae,50,0,0,0,0,0,0,0,0,50,G,1,0,0,219
2405,Leporillus apicalis,Muridae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,150
2406,Leporillus conditor,Muridae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,350
2407,Leptomys ernstmayri,Muridae,50,0,0,0,50,0,0,0,0,0,G,1,0,0,42.85
2408,Leptomys signatus,Muridae,50,0,0,0,50,0,0,0,0,0,G,1,0,0,52.04
2409,Leptomys elegans,Muridae,50,0,0,0,50,0,0,0,0,0,G,1,0,0,84.75
2410,Limnomys sibuanus,Muridae,10,0,0,0,0,0,10,0,20,60,S,1,0,0,60
2411,Limnomys bryophilus,Muridae,10,0,0,0,0,0,10,0,20,60,S,1,0,0,64.1
2412,Lorentzimys nouhuysi,Muridae,40,0,0,0,0,0,0,0,0,60,Ar,1,1,1,14.2
2413,Macruromys elegans,Muridae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,277.9
2414,Macruromys major,Muridae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,350
2415,Madromys blanfordi,Muridae,10,0,0,0,0,0,10,0,20,60,G,1,0,0,71.33
2416,Malacomys cansdalei,Muridae,50,0,0,0,0,0,20,0,20,10,G,1,0,0,68.39
2417,Malacomys edwardsi,Muridae,50,0,0,0,0,0,20,0,20,10,G,1,0,0,64.95
2418,Malacomys longipes,Muridae,50,0,0,0,0,0,20,0,20,10,G,1,0,0,95.6
2419,Mallomys rothschildi,Muridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,1157.5
2420,Mallomys gunung,Muridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,2000
2421,Mallomys istapantap,Muridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,1950
2422,Mallomys aroaensis,Muridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,1664
2423,Malpaisomys insularis,Muridae,10,0,0,0,0,0,10,0,20,60,G,1,0,0,71.33
2424,Mammelomys lanosus,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,117.1
2425,Mammelomys rattoides,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,209.49
2426,Margaretamys beccarii,Muridae,10,0,0,0,0,0,10,0,20,60,Ar,1,0,0,70.35
2427,Margaretamys elegans,Muridae,10,0,0,0,0,0,10,0,20,60,Ar,1,0,0,121
2428,Margaretamys parvus,Muridae,10,0,0,0,0,0,10,0,20,60,Ar,1,0,0,32.1
2429,Mastacomys fuscus,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,125.72
2430,Mastomys shortridgei,Muridae,40,0,0,0,0,0,0,0,30,30,G,1,0,0,46.5
2431,Mastomys pernanus,Muridae,40,0,0,0,0,0,0,0,30,30,G,1,0,0,52.33
2432,Mastomys natalensis,Muridae,80,0,0,0,0,0,0,0,0,20,G,1,0,0,54.54
2433,Mastomys kollmannspergeri,Muridae,40,0,0,0,0,0,0,0,30,30,G,1,0,0,55.39
2434,Mastomys huberti,Muridae,40,0,0,0,0,0,0,0,30,30,G,1,0,0,49.89
2435,Mastomys erythroleucus,Muridae,40,0,0,0,0,0,0,0,30,30,G,1,0,0,56.15
2436,Mastomys awashensis,Muridae,40,0,0,0,0,0,0,0,30,30,G,1,0,0,49.89
2437,Mastomys coucha,Muridae,40,0,0,0,0,0,0,0,30,30,G,1,0,0,43.5
2438,Maxomys wattsi,Muridae,10,0,0,0,10,0,30,0,20,30,G,1,0,0,147
2439,Maxomys moi,Muridae,10,0,0,0,10,0,30,0,20,30,G,1,0,0,147
2440,Maxomys alticola,Muridae,10,0,0,0,10,0,30,0,20,30,G,1,0,0,90
2441,Maxomys baeodon,Muridae,10,0,0,0,10,0,30,0,20,30,G,1,0,0,69.8
2442,Maxomys bartelsii,Muridae,10,0,0,0,10,0,30,0,20,30,G,1,0,0,102
2443,Maxomys dollmani,Muridae,10,0,0,0,10,0,30,0,20,30,G,1,0,0,120
2444,Maxomys hellwaldii,Muridae,10,0,0,0,10,0,30,0,20,30,G,1,0,0,203
2445,Maxomys hylomyoides,Muridae,10,0,0,0,10,0,30,0,20,30,G,1,0,0,56.6
2446,Maxomys inflatus,Muridae,10,0,0,0,10,0,30,0,20,30,G,1,0,0,152
2447,Maxomys whiteheadi,Muridae,10,0,0,0,10,0,30,0,20,30,G,1,0,0,56.01
2448,Maxomys musschenbroekii,Muridae,10,0,0,0,10,0,30,0,20,30,G,1,0,0,84.8
2449,Maxomys ochraceiventer,Muridae,10,0,0,0,10,0,30,0,20,30,G,1,0,0,97
2450,Maxomys pagensis,Muridae,10,0,0,0,10,0,30,0,20,30,G,1,0,0,196
2451,Maxomys panglima,Muridae,10,0,0,0,10,0,30,0,20,30,G,1,0,0,189
2452,Maxomys rajah,Muridae,10,0,0,0,10,0,30,0,20,30,G,1,0,0,150.25
2453,Maxomys surifer,Muridae,10,0,0,0,10,0,30,0,20,30,G,1,0,0,150.37
2454,Maxomys inas,Muridae,10,0,0,0,10,0,30,0,20,30,G,1,0,0,90
2455,Melasmothrix naso,Muridae,80,0,0,0,0,0,0,0,0,20,G,0,0,1,47.45
2456,Melomys fulgens,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,97.3
2457,Melomys lutillus,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,86.68
2458,Melomys aerosus,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,97.3
2459,Melomys arcium,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,86.68
2460,Melomys bannisteri,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,86.68
2461,Melomys bougainville,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,86
2462,Melomys burtoni,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,68.5
2463,Melomys capensis,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,70
2464,Melomys caurinus,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,136
2465,Melomys cervinipes,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,78
2466,Melomys cooperae,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,86.68
2467,Melomys dollmani,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,91.27
2468,Melomys fraterculus,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,47.8
2469,Melomys leucogaster,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,108.5
2470,Melomys howi,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,86.68
2471,Melomys talaudium,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,86.68
2472,Melomys matambuai,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,145
2473,Melomys obiensis,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,71
2474,Melomys paveli,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,86.68
2475,Melomys rubicola,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,100
2476,Melomys rufescens,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,70.55
2477,Melomys spechti,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,86.68
2478,Melomys frigicola,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,86.68
2479,Mesembriomys gouldii,Muridae,20,0,0,0,0,0,0,80,0,0,Ar,1,0,0,716.5
2480,Mesembriomys macrurus,Muridae,20,0,0,0,0,0,0,80,0,0,Ar,1,0,0,267
2481,Micaelamys granti,Muridae,10,0,0,0,0,0,10,0,20,60,G,1,0,0,40
2482,Micaelamys namaquensis,Muridae,10,0,0,0,0,0,10,0,20,60,G,1,0,0,57.1
2483,Microhydromys musseri,Muridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,17.32
2484,Microhydromys richardsoni,Muridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,10.25
2485,Micromys minutus,Muridae,30,0,0,0,0,0,0,0,40,30,G,1,1,1,6
2486,Millardia kathleenae,Muridae,0,0,0,0,0,0,0,0,70,30,G,1,0,0,93
2487,Millardia gleadowi,Muridae,0,0,0,0,0,0,0,0,70,30,G,1,0,0,30.8
2488,Millardia kondana,Muridae,0,0,0,0,0,0,0,0,70,30,G,1,0,0,147
2489,Millardia meltada,Muridae,0,0,0,0,0,0,0,0,70,30,G,1,0,0,70
2490,Muriculus imberbis,Muridae,10,0,0,0,0,0,10,0,20,60,G,1,0,0,18.5
2491,Mus cervicolor,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,17.7
2492,Mus musculus,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,16.25
2493,Mus spicilegus,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,14
2494,Mus fragilicauda,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,13.76
2495,Mus cookii,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,20.47
2496,Mus macedonicus,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,15
2497,Mus caroli,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,11.25
2498,Mus spretus,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,12.8
2499,Mus booduga,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,11.55
2500,Mus terricolor,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,9
2501,Mus famulus,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,22.88
2502,Mus orangiae,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,9.5
2503,Mus tenellus,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,9.48
2504,Mus sorella,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,9.5
2505,Mus setzeri,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,6.65
2506,Mus setulosus,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,9.4
2507,Mus oubanguii,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,9.16
2508,Mus neavei,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,9.53
2509,Mus musculoides,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,6
2510,Mus mattheyi,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,9.52
2511,Mus triton,Muridae,70,0,0,0,0,0,0,0,0,30,G,1,0,0,13.55
2512,Mus indutus,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,6.15
2513,Mus haussa,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,9.18
2514,Mus goundae,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,8.96
2515,Mus callewaerti,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,9.12
2516,Mus bufo,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,9.2
2517,Mus baoulei,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,9.12
2518,Mus mahomet,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,10
2519,Mus minutoides,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,7.01
2520,Mus mayori,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,20.78
2521,Mus vulcani,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,20.2
2522,Mus crociduroides,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,28.7
2523,Mus pahari,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,25.73
2524,Mus shortridgei,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,34.6
2525,Mus saxicola,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,21.4
2526,Mus platythrix,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,25.2
2527,Mus phillipsi,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,12.3
2528,Mus fernandoni,Muridae,20,0,0,0,0,0,0,0,20,60,G,1,0,0,21.82
2529,Mylomys rex,Muridae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,114.4
2530,Mylomys dybowskii,Muridae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,114.4
2531,Nilopegamys plumbeus,Muridae,10,0,0,0,0,0,10,0,20,60,G,1,0,0,84
2532,Niviventer andersoni,Muridae,20,0,0,0,0,0,20,0,20,40,S,1,0,0,147
2533,Niviventer confucianus,Muridae,20,0,0,0,0,0,20,0,20,40,S,1,0,0,65
2534,Niviventer brahma,Muridae,20,0,0,0,0,0,20,0,20,40,S,1,0,0,97.3
2535,Niviventer rapit,Muridae,20,0,0,0,0,0,20,0,20,40,S,1,0,0,86.75
2536,Niviventer hinpoon,Muridae,20,0,0,0,0,0,20,0,20,40,S,1,0,0,61
2537,Niviventer niviventer,Muridae,20,0,0,0,0,0,20,0,20,40,S,1,0,0,100
2538,Niviventer lepturus,Muridae,20,0,0,0,0,0,20,0,20,40,S,1,0,0,84.8
2539,Niviventer langbianis,Muridae,20,0,0,0,0,0,20,0,20,40,S,1,0,0,69.8
2540,Niviventer fulvescens,Muridae,20,0,0,0,0,0,20,0,20,40,S,1,0,0,82.55
2541,Niviventer excelsior,Muridae,20,0,0,0,0,0,20,0,20,40,S,1,0,0,102
2542,Niviventer eha,Muridae,20,0,0,0,0,0,20,0,20,40,S,1,0,0,53.6
2543,Niviventer culturatus,Muridae,20,0,0,0,0,0,20,0,20,40,S,1,0,0,81.17
2544,Niviventer cremoriventer,Muridae,20,0,0,0,0,0,20,0,20,40,S,1,0,0,69.71
2545,Niviventer coninga,Muridae,20,0,0,0,0,0,20,0,20,40,S,1,0,0,80.65
2546,Niviventer tenaster,Muridae,20,0,0,0,0,0,20,0,20,40,S,1,0,0,103
2547,Niviventer fraternus,Muridae,20,0,0,0,0,0,20,0,20,40,S,1,0,0,83.06
2548,Niviventer cameroni,Muridae,20,0,0,0,0,0,20,0,20,40,S,1,0,0,83.06
2549,Notomys fuscus,Muridae,0,0,0,0,0,0,40,0,30,30,G,1,0,0,35
2550,Notomys mordax,Muridae,0,0,0,0,0,0,40,0,30,30,G,1,0,0,90
2551,Notomys mitchellii,Muridae,0,0,0,0,0,0,40,0,30,30,G,1,0,0,52
2552,Notomys macrotis,Muridae,0,0,0,0,0,0,40,0,30,30,G,1,0,0,90
2553,Notomys longicaudatus,Muridae,0,0,0,0,0,0,40,0,30,30,G,1,0,0,100
2554,Notomys cervinus,Muridae,0,0,0,0,0,0,40,0,30,30,G,1,0,0,35
2555,Notomys aquilo,Muridae,0,0,0,0,0,0,40,0,30,30,G,1,0,0,39
2556,Notomys amplus,Muridae,0,0,0,0,0,0,40,0,30,30,G,1,0,0,90
2557,Notomys alexis,Muridae,0,0,0,0,0,0,40,0,30,30,G,1,0,0,35
2558,Oenomys hypoxanthus,Muridae,20,0,0,0,0,0,0,0,0,80,G,1,1,1,90
2559,Oenomys ornatus,Muridae,20,0,0,0,0,0,0,0,0,80,G,1,1,1,85.5
2560,Palawanomys furvus,Muridae,10,0,0,0,0,0,10,0,20,60,G,1,0,0,73.91
2561,Papagomys theodorverhoeveni,Muridae,20,0,0,0,0,0,30,0,0,50,G,1,0,0,71.33
2562,Papagomys armandvillei,Muridae,20,0,0,0,0,0,30,0,0,50,G,1,0,0,73.8
2563,Parahydromys asper,Muridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,540
2564,Paraleptomys wilhelmina,Muridae,10,0,0,0,0,0,10,0,20,60,G,1,1,1,33
2565,Paraleptomys rufilatus,Muridae,10,0,0,0,0,0,10,0,20,60,G,1,1,1,55
2566,Paramelomys mollis,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,90.05
2567,Paramelomys moncktoni,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,80.56
2568,Paramelomys naso,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,84.49
2569,Paramelomys levipes,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,82.81
2570,Paramelomys platyops,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,85.6
2571,Paramelomys rubex,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,47.16
2572,Paramelomys steini,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,84.49
2573,Paramelomys lorentzii,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,150
2574,Paramelomys gressitti,Muridae,0,0,0,0,0,0,60,0,0,40,G,1,0,0,84.49
2575,Paruromys dominator,Muridae,0,0,0,0,0,0,100,0,0,0,G,1,0,0,325.31
2576,Paulamys naso,Muridae,50,0,0,0,0,0,0,0,0,50,G,1,0,0,122
2577,Pelomys campanae,Muridae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,77.01
2578,Pelomys fallax,Muridae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,130
2579,Pelomys hopkinsi,Muridae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,76.94
2580,Pelomys isseli,Muridae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,60
2581,Pelomys minor,Muridae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,50
2582,Phloeomys cumingi,Muridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,1946.33
2583,Phloeomys pallidus,Muridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,1744.14
2584,Pithecheir parvus,Muridae,10,0,0,0,0,0,0,0,0,90,Ar,1,0,0,106
2585,Pithecheir melanurus,Muridae,10,0,0,0,0,0,0,0,0,90,Ar,1,0,0,108
2586,Pithecheirops otion,Muridae,10,0,0,0,0,0,10,0,20,60,Ar,1,0,0,71.33
2587,Pogonomelomys mayeri,Muridae,10,0,0,0,0,0,10,0,20,60,S,1,0,0,109.7
2588,Pogonomelomys bruijni,Muridae,10,0,0,0,0,0,10,0,20,60,S,1,0,0,82.01
2589,Pogonomys sylvestris,Muridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,43.35
2590,Pogonomys fergussoniensis,Muridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,57.88
2591,Pogonomys loriae,Muridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,95.13
2592,Pogonomys macrourus,Muridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,53.95
2593,Pogonomys championi,Muridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,50.45
2594,Pseudohydromys ellermani,Muridae,80,0,0,0,0,0,0,0,0,20,G,1,0,0,21.4
2595,Pseudohydromys fuscus,Muridae,70,0,0,0,0,0,0,0,0,30,G,1,0,0,18.74
2596,Pseudohydromys murinus,Muridae,70,0,0,0,0,0,0,0,0,30,G,1,0,0,16.8
2597,Pseudohydromys occidentalis,Muridae,90,0,0,0,0,0,0,0,0,10,G,1,0,0,21.9
2598,Pseudomys desertor,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,25
2599,Pseudomys oralis,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,95
2600,Pseudomys occidentalis,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,34
2601,Pseudomys nanus,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,34
2602,Pseudomys johnsoni,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,12
2603,Pseudomys higginsi,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,67
2604,Pseudomys hermannsburgensis,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,12
2605,Pseudomys gracilicaudatus,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,74.75
2606,Pseudomys gouldii,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,50
2607,Pseudomys glaucus,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,27.5
2608,Pseudomys patrius,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,15
2609,Pseudomys fieldi,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,45
2610,Pseudomys novaehollandiae,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,20
2611,Pseudomys delicatulus,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,11
2612,Pseudomys chapmani,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,12
2613,Pseudomys calabyi,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,19.5
2614,Pseudomys bolami,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,15.5
2615,Pseudomys australis,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,65
2616,Pseudomys apodemoides,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,20
2617,Pseudomys albocinereus,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,30.5
2618,Pseudomys fumeus,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,70
2619,Pseudomys shortridgei,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,70
2620,Pseudomys pilligaensis,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,11
2621,Pseudomys laborifex,Muridae,20,0,0,0,0,0,0,0,30,50,G,1,0,0,12
2622,Rattus novaeguineae,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,133
2623,Rattus lutreolus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,106
2624,Rattus sanila,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,149.96
2625,Rattus salocco,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,149.96
2626,Rattus richardsoni,Muridae,40,0,0,0,0,0,0,0,30,30,G,1,0,0,64.29
2627,Rattus praetor,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,204.13
2628,Rattus palmarum,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,491
2629,Rattus omichlodes,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,70.02
2630,Rattus simalurensis,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,153.12
2631,Rattus norvegicus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,338.33
2632,Rattus nitidus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,133.5
2633,Rattus pyctoris,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,149.96
2634,Rattus niobe,Muridae,40,0,0,0,0,0,0,0,30,30,G,1,0,0,45.07
2635,Rattus ranjiniae,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,120
2636,Rattus nativitatis,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,149.96
2637,Rattus morotaiensis,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,148.25
2638,Rattus osgoodi,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,93
2639,Rattus tiomanicus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,129.96
2640,Rattus xanthurus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,303
2641,Rattus villosissimus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,134
2642,Rattus rattus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,229.13
2643,Rattus verecundus,Muridae,40,0,0,0,0,0,0,0,30,30,G,1,0,0,97.02
2644,Rattus vandeuseni,Muridae,40,0,0,0,0,0,0,0,30,30,G,1,0,0,67.24
2645,Rattus pelurus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,170.27
2646,Rattus satarae,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,149.96
2647,Rattus pococki,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,149.96
2648,Rattus mordax,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,230
2649,Rattus timorensis,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,160.32
2650,Rattus tawitawiensis,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,180
2651,Rattus tanezumi,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,134
2652,Rattus stoicus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,323
2653,Rattus steini,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,155
2654,Rattus sordidus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,157.5
2655,Rattus tunneyi,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,124
2656,Rattus montanus,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,136
2657,Rattus exulans,Muridae,30,0,0,0,0,0,20,0,40,10,G,1,0,0,47.31
