,taxonid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name,taxonomic_authority,infra_rank,infra_name,population,category,main_common_name
2940,19418,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Reithrodontomys,Reithrodontomys tenuirostris,"Merriam, 1901",NA,NA,NA,EN,Narrow-nosed Harvest Mouse
2941,19419,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Reithrodontomys,Reithrodontomys zacatecae,"Merriam, 1901",NA,NA,NA,LC,Zacatecas Harvest Mouse
2942,19454,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhagomys,Rhagomys rufescens,"(Thomas, 1886)",NA,NA,NA,VU,Brazilian Arboreal Mouse
2943,19474,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Rheithrosciurus,Rheithrosciurus macrotis,"(Gray, 1856)",NA,NA,NA,VU,Tufted Ground Squirrel
2944,19484,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rheomys,Rheomys mexicanus,"Goodwin, 1959",NA,NA,NA,EN,Mexican Water Mouse
2945,19485,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rheomys,Rheomys raptor,"Goldman, 1912",NA,NA,NA,LC,Goldman's Water Mouse
2946,19486,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rheomys,Rheomys thomasi,"Dickey, 1928",NA,NA,NA,NT,Thomas's Water Mouse
2947,19487,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rheomys,Rheomys underwoodi,"Thomas, 1906",NA,NA,NA,LC,Underwood's Water Mouse
2948,19495,ANIMALIA,CHORDATA,MAMMALIA,PERISSODACTYLA,RHINOCEROTIDAE,Rhinoceros,Rhinoceros sondaicus,"Desmarest, 1822",NA,NA,NA,CR,Javan Rhinoceros
2949,19496,ANIMALIA,CHORDATA,MAMMALIA,PERISSODACTYLA,RHINOCEROTIDAE,Rhinoceros,Rhinoceros unicornis,"Linnaeus, 1758",NA,NA,NA,VU,Greater One-horned Rhino
2950,19515,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus blasii,"Peters, 1867",NA,NA,NA,LC,Blasius's Horseshoe Bat
2951,19516,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus euryale,"Blasius, 1853",NA,NA,NA,NT,Mediterranean Horseshoe Bat
2952,19517,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus ferrumequinum,"(Schreber, 1774)",NA,NA,NA,LC,Greater Horseshoe Bat
2953,19518,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus hipposideros,"(Bechstein, 1800)",NA,NA,NA,LC,Lesser Horseshoe Bat
2954,19519,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus mehelyi,"Matschie, 1901",NA,NA,NA,VU,Mehely's Horseshoe Bat
2955,19520,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus acuminatus,"Peters, 1871",NA,NA,NA,LC,Accuminate Horseshoe Bat
2956,19521,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus adami,"Aellen &amp; Brosset, 1968",NA,NA,NA,DD,Adam's Horseshoe Bat
2957,19522,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus affinis,"Horsfield, 1823",NA,NA,NA,LC,Intermediate Horseshoe Bat
2958,19523,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus alcyone,"Temminck, 1852",NA,NA,NA,LC,Halcyon Horseshoe Bat
2959,19526,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus bocharicus,"Kastschenko &amp; Akimov, 1917",NA,NA,NA,LC,Bokhara Horseshoe Bat
2960,19527,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus borneensis,"Peters, 1861",NA,NA,NA,LC,Bornean Horseshoe Bat
2961,19528,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus canuti,"Thomas &amp; Wroughton, 1909",NA,NA,NA,VU,Canut's Horseshoe Bat
2962,19529,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus capensis,"Lichtenstein, 1823",NA,NA,NA,LC,Cape Horseshoe Bat
2963,19530,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus celebensis,"K. Andersen, 1905",NA,NA,NA,LC,Sulawesi Horseshoe Bat
2964,19531,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus clivosus,"Cretzschmar, 1828",NA,NA,NA,LC,Geoffroy's Horseshoe Bat
2965,19532,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus coelophyllus,"Peters, 1867",NA,NA,NA,LC,Croslet Horseshoe Bat
2966,19533,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus cognatus,"K. Andersen, 1906",NA,NA,NA,EN,Andaman Horseshoe Bat
2967,19534,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus cornutus,"Temminck, 1835",NA,NA,NA,LR/nt,Little Japanese Horseshoe Bat
2968,19535,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus creaghi,"Thomas, 1896",NA,NA,NA,LC,Creagh's Horseshoe Bat
2969,19537,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus deckenii,"Peters, 1868",NA,NA,NA,NT,Decken's Horseshoe Bat
2970,19538,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus denti,"Thomas, 1904",NA,NA,NA,LC,Dent's Horseshoe Bat
2971,19539,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus eloquens,"K. Andersen, 1905",NA,NA,NA,LC,Eloquent Horseshoe Bat
2972,19541,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus fumigatus,"Rüppell, 1842",NA,NA,NA,LC,Rüppell's Horseshoe Bat
2973,19542,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus guineensis,"Eisentraut, 1960",NA,NA,NA,EN,Guinean Horseshoe Bat
2974,19545,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus inops,"Andersen, 1905",NA,NA,NA,LC,Philippine Forest Horseshoe Bat
2975,19546,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus landeri,"Martin, 1838",NA,NA,NA,LC,Lander's Horseshoe Bat
2976,19547,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus lepidus,"Blyth, 1844",NA,NA,NA,LC,Blyth's Horseshoe Bat
2977,19548,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus luctus,"Temminck, 1834",NA,NA,NA,LC,Great Woolly Horsehoe Bat
2978,19549,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus maclaudi,"Pousargues, 1897",NA,NA,NA,EN,Maclaud's Horseshoe Bat
2979,19550,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus macrotis,"Blyth, 1844",NA,NA,NA,LC,Big-eared Horseshoe Bat
2980,19551,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus malayanus,"Bonhote, 1903",NA,NA,NA,LC,Malayan Horseshoe Bat
2981,19552,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus marshalli,"Thonglongya, 1973",NA,NA,NA,LC,Marshall's Horseshoe Bat
2982,19553,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus megaphyllus,"Gray, 1834",NA,NA,NA,LC,Eastern Horseshoe Bat
2983,19554,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus mitratus,"Blyth, 1844",NA,NA,NA,DD,Mitred Horseshoe Bat
2984,19556,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus nereis,"K. Andersen, 1905",NA,NA,NA,DD,Anamban Horseshoe Bat
2985,19557,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus osgoodi,"Sanborn, 1939",NA,NA,NA,LC,Osgood's Horseshoe Bat
2986,19558,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus paradoxolophus,"(Bourret, 1951)",NA,NA,NA,LC,Bourret's Horseshoe Bat
2987,19559,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus pearsonii,"Horsfield, 1851",NA,NA,NA,LC,Pearson's Horseshoe Bat
2988,19560,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus philippinensis,"Waterhouse, 1843",NA,NA,NA,LC,Large-eared Horseshoe Bat
2989,19562,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus rex,"G.M. Allen, 1923",NA,NA,NA,EN,King Horseshoe Bat
2990,19564,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus rufus,"Eydoux &amp; Gervais, 1836",NA,NA,NA,NT,Large Rufous Horseshoe Bat
2991,19565,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus sedulus,"K. Andersen, 1905",NA,NA,NA,NT,Lesser Wooly Horseshoe Bat
2992,19566,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus shameli,"Tate, 1943",NA,NA,NA,LC,Shamel's Horseshoe Bat
2993,19567,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus silvestris,"Aellen, 1959",NA,NA,NA,DD,Forest Horseshoe Bat
2994,19568,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus simulator,"K. Andersen, 1904",NA,NA,NA,LC,Bushveld Horseshoe Bat
2995,19570,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus subbadius,"Blyth, 1844",NA,NA,NA,LC,Little Nepalese Horseshoe Bat
2996,19571,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus subrufus,"Andersen, 1905",NA,NA,NA,DD,Small Rufous Horseshoe Bat
2997,19572,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus swinnyi,"Gough, 1908",NA,NA,NA,LC,Swinny's Horseshoe Bat
2998,19573,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus thomasi,"K. Andersen, 1905",NA,NA,NA,LC,Thomas's Horseshoe Bat
2999,19574,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus trifoliatus,"Temminck, 1834",NA,NA,NA,NT,Trefoil Horseshoe Bat
3000,19575,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus virgo,"Andersen, 1905",NA,NA,NA,LC,Yellow-faced Horseshoe Bat
3001,19576,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus yunanensis,"Dobson, 1872",NA,NA,NA,LC,Dobson's Horseshoe Bat
3002,19577,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,Rhinolophus keyensis,"Andersen, 1905",NA,NA,NA,DD,Kai Horseshoe Bat
3003,19589,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINONYCTERIDAE,Rhinonicteris,Rhinonicteris aurantia,"(Gray, 1845)",NA,NA,NA,LC,Orange Leaf-nosed Bat
3004,19591,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Rhinophylla,Rhinophylla alethina,"Handley, 1966",NA,NA,NA,NT,Hairy Little Fruit Bat
3005,19592,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Rhinophylla,Rhinophylla fischerae,"Carter, 1966",NA,NA,NA,LC,Fischer's Little Fruit Bat
3006,19593,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Rhinophylla,Rhinophylla pumilio,"Peters, 1865",NA,NA,NA,LC,Dwarf Little Fruit Bat
3007,19594,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rhinopithecus,Rhinopithecus avunculus,"(Dollman, 1912)",NA,NA,NA,CR,Tonkin Snub-nosed Monkey
3008,19595,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rhinopithecus,Rhinopithecus brelichi,"(Thomas, 1903)",NA,NA,NA,CR,Grey Snub-nosed Monkey
3009,19596,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rhinopithecus,Rhinopithecus roxellana,"(Milne-Edwards, 1870)",NA,NA,NA,EN,Golden Snub-nosed Monkey
3010,19597,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Rhinopithecus,Rhinopithecus bieti,"Milne-Edwards, 1897",NA,NA,NA,EN,Black Snub-nosed Monkey
3011,19600,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOPOMATIDAE,Rhinopoma,Rhinopoma microphyllum,"(Brünnich, 1792)",NA,NA,NA,LC,Greater Mouse-tailed Bat
3012,19601,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOPOMATIDAE,Rhinopoma,Rhinopoma macinnesi,"Hayman, 1937",NA,NA,NA,DD,Macinnes's Mouse-tailed Bat
3013,19602,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,RHINOPOMATIDAE,Rhinopoma,Rhinopoma muscatellum,"Thomas, 1903",NA,NA,NA,LC,Small Mouse-tailed Bat
3014,19605,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,Rhipidomys austrinus,"Thomas, 1921",NA,NA,NA,LC,Southern Climbing Mouse
3015,19606,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,Rhipidomys caucensis,"J.A. Allen, 1913",NA,NA,NA,DD,Cauca Climbing Mouse
3016,19607,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,Rhipidomys couesi,"(J.A. Allen &amp; Chapman, 1893)",NA,NA,NA,LC,Coues's Climbing Mouse
3017,19608,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,Rhipidomys fulviventer,"Thomas, 1896",NA,NA,NA,LC,Buff-bellied Climbing Mouse
3018,19609,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,Rhipidomys latimanus,"(Tomes, 1860)",NA,NA,NA,LC,Broad-footed Climbing Mouse
3019,19610,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,Rhipidomys leucodactylus,"(Tschudi, 1844)",NA,NA,NA,LC,White-footed Climbing Mouse
3020,19611,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,Rhipidomys macconnelli,"de Winton, 1900",NA,NA,NA,LC,Macconnell's Climbing Mouse
3021,19612,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,Rhipidomys mastacalis,"(Lund, 1840)",NA,NA,NA,LC,Long-tailed Climbing Mouse
3022,19614,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,Rhipidomys ochrogaster,"J.A. Allen, 1901",NA,NA,NA,DD,Yellow-bellied Climbing Mouse
3023,19616,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,Rhipidomys venezuelae,"Thomas, 1896",NA,NA,NA,LC,Venezuelan Climbing Mouse
3024,19617,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,Rhipidomys venustus,"Thomas, 1900",NA,NA,NA,LC,Charming Climbing Mouse
3025,19618,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Rhipidomys,Rhipidomys wetzeli,"Gardner, 1989",NA,NA,NA,LC,Wetzel's Climbing Mouse
3026,19645,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SPALACIDAE,Rhizomys,Rhizomys pruinosus,"Blyth, 1851",NA,NA,NA,LC,Hoary Bamboo Rat
3027,19646,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SPALACIDAE,Rhizomys,Rhizomys sinensis,"Gray, 1831",NA,NA,NA,LC,Chinese Bamboo Rat
3028,19647,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SPALACIDAE,Rhizomys,Rhizomys sumatrensis,"(Raffles, 1821)",NA,NA,NA,LC,Indomalayan Bamboo Rat
3029,19679,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Baeodon,Baeodon alleni,"Thomas, 1892",NA,NA,NA,LC,Allen's Yellow Bat
3030,19680,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,Rhogeessa genowaysi,"Baker, 1984",NA,NA,NA,EN,Genoways's Yellow Bat
3031,19681,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Baeodon,Baeodon gracilis,"Miller, 1897",NA,NA,NA,LC,Slender Yellow Bat
3032,19682,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,Rhogeessa minutilla,"Miller, 1897",NA,NA,NA,VU,Tiny Yellow Bat
3033,19683,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,Rhogeessa mira,"LaVal, 1973",NA,NA,NA,VU,Least Yellow Bat
3034,19684,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,Rhogeessa parvula,"H. Allen, 1866",NA,NA,NA,LC,Little Yellow Bat
3035,19685,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,Rhogeessa tumida,"H. Allen, 1866",NA,NA,NA,LC,Black-winged Little Yellow Bat
3036,19686,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rhombomys,Rhombomys opimus,"(Lichtenstein, 1823)",NA,NA,NA,LC,Great Gerbil
3037,19705,ANIMALIA,CHORDATA,MAMMALIA,MACROSCELIDEA,MACROSCELIDIDAE,Rhynchocyon,Rhynchocyon chrysopygus,"Günther, 1881",NA,NA,NA,EN,Golden-rumped Sengi
3038,19708,ANIMALIA,CHORDATA,MAMMALIA,MACROSCELIDEA,MACROSCELIDIDAE,Rhynchocyon,Rhynchocyon petersi,"Bocage, 1880",NA,NA,NA,LC,Black and Rufous Sengi
3039,19709,ANIMALIA,CHORDATA,MAMMALIA,MACROSCELIDEA,MACROSCELIDIDAE,Rhynchocyon,Rhynchocyon cirnei,"Peters, 1847",NA,NA,NA,LC,Chequered Sengi
3040,19710,ANIMALIA,CHORDATA,MAMMALIA,PAUCITUBERCULATA,CAENOLESTIDAE,Rhyncholestes,Rhyncholestes raphanurus,"Osgood, 1924",NA,NA,NA,NT,Long-nosed Caenolestid
3041,19711,ANIMALIA,CHORDATA,MAMMALIA,PERAMELEMORPHIA,PERAMELIDAE,Rhynchomeles,Rhynchomeles prattorum,"Thomas, 1920",NA,NA,NA,EN,Seram Bandicoot
3042,19712,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rhynchomys,Rhynchomys isarogensis,"Musser &amp; Freeman, 1981",NA,NA,NA,VU,Isarog Rhynchomys
3043,19713,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rhynchomys,Rhynchomys soricoides,"Thomas, 1895",NA,NA,NA,NT,Northern Luzon Rhynchomys
3044,19714,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Rhynchonycteris,Rhynchonycteris naso,"(Wied-Neuwied, 1820)",NA,NA,NA,LC,Proboscis Bat
3045,19742,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Romerolagus,Romerolagus diazi,"(Ferrari-Pérez, 1893)",NA,NA,NA,EN,Volcano Rabbit
3046,19749,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Boneia,Boneia bidens,"Jentink, 1879",NA,NA,NA,VU,Manado Rousette
3047,19750,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,Rousettus madagascariensis,"G. Grandidier, 1928",NA,NA,NA,VU,Madagascan Rousette
3048,19751,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,Rousettus spinalatus,"Bergmans &amp; Hill, 1980",NA,NA,NA,VU,Bare-backed Rousette
3049,19754,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,Rousettus amplexicaudatus,"(É. Geoffroy Saint-Hilaire, 1810)",NA,NA,NA,LC,Geoffroy's Rousette
3050,19755,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pilonycteris,Pilonycteris celebensis,"(K. Andersen, 1907)",NA,NA,NA,LC,Sulawesi Rousette
3051,19756,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,Rousettus leschenaultii,"(Desmarest, 1820)",NA,NA,NA,NT,Leschenault’s Rousette
3052,19757,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Rousettus,Rousettus obliviosus,"Kock, 1978",NA,NA,NA,VU,Comoros Rousette
3053,19758,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Stenonycteris,Stenonycteris lanosus,"(Thomas, 1906)",NA,NA,NA,LC,Long-haired Rousette
3054,19762,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Rubrisciurus,Rubrisciurus rubriventer,"(Müller &amp; Schlegel, 1844)",NA,NA,NA,LC,Sulawesi Giant Squirrel
3055,19771,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Rupicapra,Rupicapra pyrenaica,"Bonaparte, 1845",NA,NA,NA,LC,Southern Chamois
3056,19790,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Ruwenzorisorex,Ruwenzorisorex suncoides,"(Osgood, 1936)",NA,NA,NA,VU,Ruwenzori Shrew
3057,19799,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccolaimus,Saccolaimus flaviventris,"(Peters, 1867)",NA,NA,NA,LC,Yellow-bellied Sheath-tailed Bat
3058,19800,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccolaimus,Saccolaimus mixtus,"Troughton, 1925",NA,NA,NA,NT,Papuan Sheath-tailed Bat
3059,19801,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccolaimus,Saccolaimus peli,"(Temminck, 1853)",NA,NA,NA,LC,Pel's Pouched Bat
3060,19802,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccolaimus,Saccolaimus saccolaimus,"(Temminck, 1838)",NA,NA,NA,LC,Bare-rumped Sheathtail-bat
3061,19804,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccopteryx,Saccopteryx bilineata,"(Temminck, 1838)",NA,NA,NA,LC,Greater Sac-winged Bat
3062,19805,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccopteryx,Saccopteryx canescens,"Thomas, 1901",NA,NA,NA,LC,Frosted Sac-winged Bat
3063,19806,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccopteryx,Saccopteryx gymnura,"Thomas, 1901",NA,NA,NA,DD,Amazonian Sac-winged Bat
3064,19807,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Saccopteryx,Saccopteryx leptura,"(Schreber, 1774)",NA,NA,NA,LC,Lesser Sac-winged Bat
3065,19808,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Saccostomus,Saccostomus campestris,"Peters, 1846",NA,NA,NA,LC,Southern African Pouched Mouse
3066,19809,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Saccostomus,Saccostomus mearnsi,"Heller, 1910",NA,NA,NA,LC,East African Pouched Mouse
3067,19819,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Saguinus,Saguinus leucopus,"(Günther, 1877)",NA,NA,NA,VU,Silvery-brown Tamarin
3068,19823,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Saguinus,Saguinus oedipus,"(Linnaeus, 1758)",NA,NA,NA,CR,Cotton-headed Tamarin
3069,19824,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Leontocebus,Leontocebus tripartitus,"(Milne-Edwards, 1878)",NA,NA,NA,NT,Golden-mantle Saddleback Tamarin
